,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_id,nameRu,nameEn,year,posterUrl,posterUrlPreview,countries[0].country,countries[1].country,countries[2].country,genres[0].genre,genres[1].genre,genres[2].genre,duration,directors[0].directorRu,directors[1].directorRu,directors[2].directorRu,directors[3].directorRu,directors[4].directorRu,directors[5].directorRu,directors[6].directorRu,directors[7].directorRu,directors[8].directorRu,directors[9].directorRu,directors[10].directorRu,directors[11].directorRu,directors[12].directorRu,directors[13].directorRu,directors[14].directorRu,directors[15].directorRu,directors[16].directorRu,directors[17].directorRu,directors[18].directorRu,directors[19].directorRu,directors[20].directorRu,directors[21].directorRu,directors[22].directorRu,directors[23].directorRu,directors[24].directorRu,directors[25].directorRu,directors[26].directorRu,directors[27].directorRu,directors[28].directorRu,directors[29].directorRu,directors[30].directorRu,directors[31].directorRu,directors[32].directorRu,directors[33].directorRu,directors[34].directorRu,directors[35].directorRu,directors[0].directorEn,directors[1].directorEn,directors[2].directorEn,directors[3].directorEn,directors[4].directorEn,directors[5].directorEn,directors[6].directorEn,directors[7].directorEn,directors[8].directorEn,directors[9].directorEn,directors[10].directorEn,directors[11].directorEn,directors[12].directorEn,directors[13].directorEn,directors[14].directorEn,directors[15].directorEn,directors[16].directorEn,directors[17].directorEn,directors[18].directorEn,directors[19].directorEn,directors[20].directorEn,directors[21].directorEn,directors[22].directorEn,directors[23].directorEn,directors[24].directorEn,directors[25].directorEn,directors[26].directorEn,directors[27].directorEn,directors[28].directorEn,directors[29].directorEn,directors[30].directorEn,directors[31].directorEn,directors[32].directorEn,directors[33].directorEn,directors[34].directorEn,directors[35].directorEn,filmId,type,amount,cur,directors,rating
3785,3785,3785,3786,3786,647468ae37c1458c9452c49f,Любит – не любит,"Omoi, Omoware, Furi, Furare",2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1330151.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1330151.jpg,Япония,,,аниме,мультфильм,мелодрама,103.0,Тосимаса Куроянаги,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toshimasa Kuroyanagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330151,,0.0,,1,7.61
3786,3786,3786,3787,3787,647468af37c1458c9452c4a0,Музыка крыш,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1443829.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1443829.jpg,Россия,,,мелодрама,драма,,85.0,Андрей Щербинин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443829,,0.0,,0,6.064
3789,3789,3789,3790,3790,647468af37c1458c9452c4a3,Воздушный бой,Shadow in the Cloud,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1235155.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1235155.jpg,Новая Зеландия,США,,ужасы,боевик,военный,83.0,Розанна Лян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roseanne Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235155,,0.0,,1,5.046
3790,3790,3790,3791,3791,647468af37c1458c9452c4a4,Конёк-Горбунок,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1045583.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1045583.jpg,Россия,,,фэнтези,комедия,приключения,111.0,Олег Погодин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045583,,0.0,,0,6.952
3791,3791,3791,3792,3792,647468af37c1458c9452c4a5,Поворот не туда: Наследие,Wrong Turn: The Foundation,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1200179.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1200179.jpg,США,Германия,Великобритания,ужасы,,,110.0,Майк П. Нельсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike P. Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200179,,0.0,,1,6.025
3792,3792,3792,3793,3793,647468af37c1458c9452c4a6,Мавританец,The Mauritanian,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1289785.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1289785.jpg,Великобритания,США,,биография,драма,триллер,129.0,Кевин Макдональд,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Macdonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289785,,0.0,,1,7.387
3793,3793,3793,3794,3794,647468af37c1458c9452c4a7,Рыцари справедливости,Retfærdighedens ryttere,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1345158.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1345158.jpg,Дания,Швеция,Финляндия,драма,комедия,боевик,116.0,Андерс Томас Йенсен,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Thomas Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345158,,0.0,,1,7.375
3794,3794,3794,3795,3795,647468af37c1458c9452c4a8,Спасите Колю!,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1272474.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1272474.jpg,Россия,,,комедия,,,94.0,Дмитрий Губарев,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272474,,0.0,,0,5.359
3796,3796,3796,3797,3797,647468b037c1458c9452c4aa,Спаситель,Redemption Day,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/908348.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/908348.jpg,США,,,боевик,триллер,драма,99.0,Хичам Хаджи,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hicham Hajji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908348,,0.0,,1,4.261
3798,3798,3798,3799,3799,647468b037c1458c9452c4ac,Дочь тьмы,,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1048740.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1048740.jpg,Россия,,,триллер,фэнтези,драма,93.0,Ростислав Мусаев,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048740,,0.0,,0,0.0
3799,3799,3799,3800,3800,647468b037c1458c9452c4ad,Хищники,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1392490.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1392490.jpg,Россия,,,комедия,криминал,,88.0,Степан Соколов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392490,,0.0,,0,5.747
3801,3801,3801,3802,3802,647468b037c1458c9452c4af,Аферистка,I Care a Lot,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1248786.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1248786.jpg,США,Великобритания,,триллер,драма,комедия,118.0,Дж. Блэйксон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Blakeson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248786,,0.0,,1,6.69
3803,3803,3803,3804,3804,647468b137c1458c9452c4b1,На скорости,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1049115.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1049115.jpg,Россия,,,мелодрама,комедия,,95.0,Павел Игнатов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049115,,0.0,,0,4.691
3804,3804,3804,3805,3805,647468b137c1458c9452c4b2,Том и Джерри,Tom and Jerry,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/468562.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/468562.jpg,США,Великобритания,Франция,комедия,приключения,семейный,101.0,Тим Стори,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468562,,0.0,,1,6.752
3806,3806,3806,3807,3807,647468b137c1458c9452c4b5,Друзья навсегда,Our Friend,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1231105.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1231105.jpg,США,,,драма,мелодрама,,124.0,Габриэла Каупертвэйт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriela Cowperthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231105,,0.0,,1,6.923
3807,3807,3807,3808,3808,647468b137c1458c9452c4b6,История семьи Блум,Penguin Bloom,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1272738.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1272738.jpg,Австралия,США,,драма,биография,семейный,95.0,Глендин Айвин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glendyn Ivin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272738,,0.0,,1,7.68
3810,3810,3810,3811,3811,647468b137c1458c9452c4b9,Норм и несокрушимые: Семейные каникулы,Norm of the North: Family Vacation,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1221334.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1221334.jpg,США,,,мультфильм,комедия,приключения,90.0,Энтони Белл,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221334,,0.0,,1,5.02
3811,3811,3811,3812,3812,647468b237c1458c9452c4ba,Лузеры против пришельцев,Useless Humans,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1197142.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1197142.jpg,США,,,ужасы,комедия,фантастика,77.0,Стивен Ол,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Ohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197142,,0.0,,1,4.535
3812,3812,3812,3813,3813,647468b237c1458c9452c4bb,Проклятый дом 4,Playhouse,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1223966.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1223966.jpg,Великобритания,,,ужасы,,,87.0,Фионн Уоттс,Тоби Уоттс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fionn Watts,Toby Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223966,,0.0,,2,4.201
3813,3813,3813,3814,3814,647468b237c1458c9452c4bc,Best Erotic Shorts 2,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4361005.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4361005.jpg,Франция,Бельгия,Испания,для взрослых,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361005,,0.0,,0,6.442
3814,3814,3814,3815,3815,647468b237c1458c9452c4bd,Дом Пьера Кардена,House of Cardin,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1301705.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1301705.jpg,США,Франция,,документальный,,,95.0,П. Дэвид Эберсоул,Тодд Хьюз,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P. David Ebersole,Todd Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301705,,0.0,,2,7.849
3815,3815,3815,3816,3816,647468b237c1458c9452c4be,Хейфеца,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4312933.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4312933.jpg,Россия,,,документальный,,,67.0,Екатерина Романова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312933,,0.0,,0,0.0
3816,3816,3816,3817,3817,647468b237c1458c9452c4bf,МУЛЬТ в кино 123. Радости полные мульты,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4361007.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4361007.jpg,Россия,,,детский,мультфильм,,51.0,Полина Грекова,Вера Мякишева,Михаил Медведев,Николай Козлов,Александр Люткевич,Анастасия Чернова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361007,,0.0,,0,0.0
3817,3817,3817,3818,3818,647468b237c1458c9452c4c0,Станиславский. Жажда жизни,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4299304.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4299304.jpg,Россия,,,документальный,,,82.0,Юлия Бобкова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299304,,0.0,,0,7.571
3818,3818,3818,3819,3819,647468b437c1458c9452c4c1,Райя и последний дракон,Raya and the Last Dragon,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1015471.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1015471.jpg,США,,,мультфильм,фэнтези,боевик,107.0,Дон Холл,Карлос Лопес Эстрада,Пол Бриггс,Джон Рипа,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don Hall,Carlos López Estrada,Paul Briggs,John Ripa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015471,,0.0,,4,8.083
3819,3819,3819,3820,3820,647468b437c1458c9452c4c2,Любовное настроение,Faa yeung nin wa,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/656.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/656.jpg,Гонконг,,,драма,мелодрама,,98.0,Вонг Кар-Вай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wong Kar-Wai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,,0.0,,1,7.887
3820,3820,3820,3821,3821,647468b437c1458c9452c4c3,"Беги, прячься, бей",Run Hide Fight,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1332062.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1332062.jpg,США,,,боевик,триллер,,109.0,Кайл Ранкин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Rankin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332062,,0.0,,1,5.815
3821,3821,3821,3822,3822,647468b437c1458c9452c4c4,Рок-н-рольщики,Sing Street,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/881374.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/881374.jpg,Ирландия,Великобритания,,драма,мелодрама,комедия,106.0,Джон Карни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Carney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881374,,0.0,,1,7.772
3822,3822,3822,3823,3823,647468b437c1458c9452c4c5,Пара из будущего,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1405926.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1405926.jpg,Россия,,,комедия,фантастика,мелодрама,104.0,Алексей Нужный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405926,,0.0,,0,6.67
3823,3823,3823,3824,3824,647468b437c1458c9452c4c6,Белый снег,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1345722.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1345722.jpg,Россия,,,биография,спорт,драма,127.0,Николай Хомерики,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345722,,0.0,,0,6.632
3824,3824,3824,3825,3825,647468b437c1458c9452c4c7,Рашн Юг,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1395847.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1395847.jpg,Россия,,,комедия,мелодрама,,119.0,Антон Федотов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395847,,0.0,,0,4.897
3825,3825,3825,3826,3826,647468b437c1458c9452c4c8,Реинкарнация: Пришествие дьявола,Anything for Jackson,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1368294.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1368294.jpg,Канада,,,ужасы,,,97.0,Джастин Дж. Дайк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justin G. Dyck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368294,,0.0,,1,5.491
3826,3826,3826,3827,3827,647468b537c1458c9452c4c9,"Гуляй, Вася! Свидание на Бали",,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1189865.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1189865.jpg,Россия,,,комедия,,,109.0,Роман Каримов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189865,,0.0,,0,6.132
3827,3827,3827,3828,3828,647468b537c1458c9452c4cb,Italian Best Shorts 4: Истории нашей жизни,Italian Best Shorts 4,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4312554.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4312554.jpg,Италия,,,драма,комедия,мелодрама,92.0,Джанлука Зонта,Андреа Делла Моника,Вито Пальмиери,Вито Палумбо,Джулиано Джакомелли,Жазмин Тринка,Алессандро Абер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gianluca Zonta,Andrea Della Monica,Vito Palmieri,Vito Palumbo,Giuliano Giacomelli,Jasmine Trinca,Alessandro Haber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312554,,0.0,,7,6.259
3828,3828,3828,3829,3829,647468b537c1458c9452c4cc,Джульетта и духи,Giulietta degli spiriti,1965,https://kinopoiskapiunofficial.tech/images/posters/kp/63926.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/63926.jpg,Италия,Франция,,фэнтези,драма,комедия,148.0,Федерико Феллини,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Fellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63926,,0.0,,1,7.505
3829,3829,3829,3830,3830,647468b537c1458c9452c4cd,Скайлайн 3,Skylin3s,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1282244.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1282244.jpg,Великобритания,США,,фантастика,боевик,,113.0,Лиам О’Доннелл,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liam O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282244,,0.0,,1,4.745
3830,3830,3830,3831,3831,647468b537c1458c9452c4ce,День курка,Boss Level,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1101569.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1101569.jpg,США,,,фантастика,боевик,,100.0,Джо Карнахан,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Carnahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101569,,0.0,,1,7.158
3831,3831,3831,3832,3832,647468b537c1458c9452c4cf,Земля кочевников,Nomadland,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1238506.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1238506.jpg,США,Германия,,драма,,,110.0,Хлоя Чжао,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chloé Zhao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238506,,0.0,,1,7.238
3832,3832,3832,3833,3833,647468b537c1458c9452c4d0,Супернова,Supernova,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1317850.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1317850.jpg,Великобритания,,,драма,мелодрама,,93.0,Гарри Макквин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry Macqueen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317850,,0.0,,1,6.673
3833,3833,3833,3834,3834,647468b637c1458c9452c4d1,Асоциальная сеть,Silk Road,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1238609.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1238609.jpg,США,,,триллер,драма,криминал,110.0,Тиллер Расселл,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiller Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238609,,0.0,,1,6.645
3834,3834,3834,3835,3835,647468b637c1458c9452c4d2,Трафик,Crisis,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1237488.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1237488.jpg,Канада,Бельгия,,триллер,драма,,118.0,Николас Джареки,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Jarecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237488,,0.0,,1,5.883
3835,3835,3835,3836,3836,647468b637c1458c9452c4d3,Бывшая,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1313593.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1313593.jpg,Россия,,,ужасы,,,87.0,Евгений Пузыревский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313593,,0.0,,0,5.337
3836,3836,3836,3837,3837,647468b637c1458c9452c4d4,Сэм: Песочный эльф,Four Kids and It,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1007743.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1007743.jpg,Великобритания,Ирландия,,фэнтези,семейный,,110.0,Энди де Эммони,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andy DeEmmony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007743,,0.0,,1,7.865
3837,3837,3837,3838,3838,647468b637c1458c9452c4d5,Проклятие: Обитель смерти,Malevolent,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/679978.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/679978.jpg,Великобритания,,,ужасы,,,89.0,Олаф де Флёр Йоханнессон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olaf de Fleur Johannesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679978,,0.0,,1,5.635
3838,3838,3838,3839,3839,647468b637c1458c9452c4d6,"Нос, или Заговор «не таких»",,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1378954.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1378954.jpg,Россия,,,мультфильм,биография,драма,89.0,Андрей Хржановский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378954,,0.0,,0,7.157
3839,3839,3839,3840,3840,647468b637c1458c9452c4d7,Только серьезные отношения,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/2044847.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2044847.jpg,Россия,,,мелодрама,комедия,,91.0,Вячеслав Росс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044847,,0.0,,0,4.994
3840,3840,3840,3841,3841,647468b637c1458c9452c4d8,Пальмира,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1112308.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1112308.jpg,Россия,,,драма,,,86.0,Иван Болотников,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112308,,0.0,,0,5.702
3841,3841,3841,3842,3842,647468b637c1458c9452c4d9,Изгоняющий дьявола. Врата,Gates of Darkness,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/857651.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/857651.jpg,США,,,ужасы,триллер,,91.0,Дон Э. ФонтЛеРой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don E. FauntLeRoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857651,,0.0,,1,4.309
3842,3842,3842,3843,3843,647468b737c1458c9452c4da,Сибирский цирюльник,,1998,https://kinopoiskapiunofficial.tech/images/posters/kp/16445.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/16445.jpg,Россия,Франция,Италия,драма,мелодрама,комедия,179.0,Никита Михалков,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16445,,0.0,,0,7.785
3843,3843,3843,3844,3844,647468b737c1458c9452c4db,Никто,Nobody,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1309596.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1309596.jpg,США,Япония,,боевик,триллер,криминал,92.0,Илья Найшуллер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309596,,0.0,,0,7.383
3844,3844,3844,3845,3845,647468b737c1458c9452c4dc,Айнбо. Сердце Амазонии,AINBO: Spirit of the Amazon,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1113699.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1113699.jpg,Перу,Нидерланды,США,мультфильм,фэнтези,комедия,80.0,Рихард Клаус,Хосе Селада,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Claus,Jose Zelada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113699,,0.0,,2,6.827
3845,3845,3845,3846,3846,647468b737c1458c9452c4dd,Идиоты,Idioterne,1998,https://kinopoiskapiunofficial.tech/images/posters/kp/22599.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/22599.jpg,Дания,Швеция,Франция,драма,комедия,,114.0,Ларс фон Триер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars von Trier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22599,,0.0,,1,7.128
3846,3846,3846,3847,3847,647468b737c1458c9452c4de,Европа,Europa,1991,https://kinopoiskapiunofficial.tech/images/posters/kp/15151.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/15151.jpg,Дания,Швеция,Франция,триллер,драма,,112.0,Ларс фон Триер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars von Trier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15151,,0.0,,1,7.706
